   14.8144  -93.9534    0.000  72.3229
   14.8205  -93.9602    0.000  72.3229
   14.8267  -93.9670    0.000  72.3229
   14.8329  -93.9738    0.000  72.3229
   14.8391  -93.9806    0.000  72.3229
   14.8452  -93.9874    0.000  72.3229
   14.8514  -93.9942    0.000  72.3229
   14.8576  -94.0010    0.000  72.3229
   14.8637  -94.0078    0.000  72.3229
   14.8699  -94.0146    0.000  72.3229
   14.8761  -94.0214    0.000  72.3229
   14.8823  -94.0282    0.000  72.3229
   14.8884  -94.0350    0.000  72.3229
   14.8946  -94.0418    0.000  72.3229
   14.9008  -94.0486    0.000  72.3229
   14.9069  -94.0554    0.000  72.3229
   14.9131  -94.0622    0.000  72.3229
   14.9193  -94.0690    0.000  72.3229
   14.9254  -94.0758    0.000  72.3229
   14.9316  -94.0826    0.000  72.3229
   14.9378  -94.0894    0.000  72.3229
   14.9440  -94.0962    0.000  72.3229
   14.9501  -94.1030    0.000  72.3229
   14.9563  -94.1098    0.000  72.3229
   14.9625  -94.1166    0.000  72.3229
   14.9686  -94.1235    0.000  72.3229
   14.9748  -94.1302    0.000  72.3229
   14.9810  -94.1371    0.000  72.3229
   14.9872  -94.1439    0.000  72.3229
   14.9933  -94.1507    0.000  72.3229
   14.9995  -94.1575    0.000  72.3229
   15.0057  -94.1643    0.000  72.3229
   15.0118  -94.1711    0.000  72.3229
   15.0180  -94.1779    0.000  72.3229
   15.0242  -94.1847    0.000  72.3229
   15.0304  -94.1915    0.000  72.3229
   15.0365  -94.1983    0.000  72.3229
   15.0427  -94.2051    0.000  72.3229
   15.0489  -94.2119    0.000  72.3229
   15.0550  -94.2187    0.000  72.3229
   15.0612  -94.2255    0.000  72.3229
   15.0674  -94.2323    0.000  72.3229
   15.0736  -94.2391    0.000  72.3229
   15.0797  -94.2459    0.000  72.3229
   15.0859  -94.2527    0.000  72.3229
   15.0921  -94.2595    0.000  72.3229
   15.0982  -94.2663    0.000  72.3229
   15.1044  -94.2731    0.000  72.3229
   15.1106  -94.2799    0.000  72.3229
   15.1167  -94.2867    0.000  72.3229
   15.1229  -94.2935    0.000  72.3229
   15.1291  -94.3003    0.000  72.3229
   15.1353  -94.3071    0.000  72.3229
   15.1414  -94.3139    0.000  72.3229
   15.1476  -94.3207    0.000  72.3229
   15.1538  -94.3275    0.000  72.3229
   15.1599  -94.3343    0.000  72.3229
   15.1661  -94.3411    0.000  72.3229
   15.1723  -94.3479    0.000  72.3229
   15.1785  -94.3548    0.000  72.3229
   15.1846  -94.3616    0.000  72.3229
   15.1908  -94.3684    0.000  72.3229
   15.1970  -94.3752    0.000  72.3229
   15.2031  -94.3820    0.000  72.3229
   15.2093  -94.3888    0.000  72.3229
   15.2155  -94.3956    0.000  72.3229
   15.2217  -94.4024    0.000  72.3229
   15.2278  -94.4092    0.000  72.3229
   15.2340  -94.4160    0.000  72.3229
   15.2402  -94.4228    0.000  72.3229
   15.2463  -94.4296    0.000  72.3229
   15.2525  -94.4364    0.000  72.3229
   15.2587  -94.4432    0.000  72.3229
   15.2648  -94.4500    0.000  72.3229
   15.2710  -94.4568    0.000  72.3229
   15.2772  -94.4636    0.000  72.3229
   15.2834  -94.4704    0.000  72.3229
   15.2895  -94.4772    0.000  72.3229
   15.2957  -94.4840    0.000  72.3229
   15.3019  -94.4908    0.000  72.3229
   15.3080  -94.4976    0.000  72.3229
   15.3142  -94.5044    0.000  72.3229
   15.3204  -94.5112    0.000  72.3229
   15.3266  -94.5180    0.000  72.3229
   15.3327  -94.5248    0.000  72.3229
   15.3389  -94.5316    0.000  72.3229
   15.3451  -94.5384    0.000  72.3229
   15.3512  -94.5452    0.000  72.3229
   15.3574  -94.5520    0.000  72.3229
   15.3636  -94.5588    0.000  72.3229
   15.3698  -94.5656    0.000  72.3229
   15.3759  -94.5724    0.000  72.3229
   15.3821  -94.5793    0.000  72.3229
   15.3883  -94.5861    0.000  72.3229
   15.3944  -94.5929    0.000  72.3229
   15.4006  -94.5997    0.000  72.3229
   15.4068  -94.6065    0.000  72.3229
   15.4129  -94.6133    0.000  72.3229
   15.4191  -94.6201    0.000  72.3229
   15.4253  -94.6269    0.000  72.3229
   15.4315  -94.6337    0.000  72.3229
   15.4376  -94.6405    0.000  72.3229
   15.4438  -94.6473    0.000  72.3229
   15.4500  -94.6541    0.000  72.3229
   15.4561  -94.6609    0.000  72.3229
   15.4623  -94.6677    0.000  72.3229
   15.4685  -94.6745    0.000  72.3229
   15.4747  -94.6813    0.000  72.3229
   15.4808  -94.6881    0.000  72.3229
   15.4870  -94.6949    0.000  72.3229
   15.4932  -94.7017    0.000  72.3229
   15.4993  -94.7085    0.000  72.3229
   15.5055  -94.7153    0.000  72.3229
   15.5117  -94.7221    0.000  72.3229
   15.5179  -94.7289    0.000  72.3229
   15.5240  -94.7357    0.000  72.3229
   15.5302  -94.7425    0.000  72.3229
   15.5364  -94.7493    0.000  72.3229
   15.5425  -94.7561    0.000  72.3229
   15.5487  -94.7629    0.000  72.3229
   15.5549  -94.7697    0.000  72.3229
   15.5611  -94.7765    0.000  72.3229
   15.5672  -94.7833    0.000  72.3229
   15.5734  -94.7901    0.000  72.3229
   15.5796  -94.7970    0.000  72.3229
   15.5857  -94.8037    0.000  72.3229
   15.5919  -94.8106    0.000  72.3229
   15.5981  -94.8174    0.000  72.3229
   15.6042  -94.8242    0.000  72.3229
   15.6104  -94.8310    0.000  72.3229
   15.6166  -94.8378    0.000  72.3229
   15.6228  -94.8446    0.000  72.3229
   15.6289  -94.8514    0.000  72.3229
   15.6351  -94.8582    0.000  72.3229
   15.6413  -94.8650    0.000  72.3229
   15.6474  -94.8718    0.000  72.3229
   15.6536  -94.8786    0.000  72.3229
   15.6598  -94.8854    0.000  72.3229
   15.6660  -94.8922    0.000  72.3229
   15.6721  -94.8990    0.000  72.3229
   15.6783  -94.9058    0.000  72.3229
   15.6845  -94.9126    0.000  72.3229
   15.6906  -94.9194    0.000  72.3229
   15.6968  -94.9262    0.000  72.3229
   15.7030  -94.9330    0.000  72.3229
   15.7092  -94.9398    0.000  72.3229
   15.7153  -94.9466    0.000  72.3229
   15.7215  -94.9534    0.000  72.3229
   15.7277  -94.9602    0.000  72.3229
   15.7338  -94.9670    0.000  72.3229
   15.7400  -94.9738    0.000  72.3229
   15.7462  -94.9806    0.000  72.3229
   14.8133  -93.9544    0.000  71.3352
   14.8195  -93.9612    0.001  71.3352
   14.8257  -93.9680    0.002  71.3352
   14.8319  -93.9748    0.004  71.3352
   14.8380  -93.9816    0.005  71.3352
   14.8442  -93.9884    0.006  71.3352
   14.8504  -93.9952    0.006  71.3352
   14.8565  -94.0020    0.006  71.3352
   14.8627  -94.0088    0.007  71.3352
   14.8689  -94.0156    0.007  71.3352
   14.8750  -94.0224    0.007  71.3352
   14.8812  -94.0292    0.006  71.3352
   14.8874  -94.0360    0.005  71.3352
   14.8936  -94.0428    0.005  71.3352
   14.8997  -94.0496    0.004  71.3352
   14.9059  -94.0564    0.003  71.3352
   14.9121  -94.0632    0.003  71.3352
   14.9182  -94.0700    0.004  71.3352
   14.9244  -94.0768    0.004  71.3352
   14.9306  -94.0836    0.004  71.3352
   14.9368  -94.0904    0.004  71.3352
   14.9429  -94.0972    0.004  71.3352
   14.9491  -94.1040    0.005  71.3352
   14.9553  -94.1108    0.005  71.3352
   14.9614  -94.1176    0.006  71.3352
   14.9676  -94.1244    0.006  71.3352
   14.9738  -94.1312    0.006  71.3352
   14.9800  -94.1380    0.006  71.3352
   14.9861  -94.1449    0.006  71.3352
   14.9923  -94.1516    0.006  71.3352
   14.9985  -94.1585    0.006  71.3352
   15.0046  -94.1653    0.008  71.3352
   15.0108  -94.1721    0.009  71.3352
   15.0170  -94.1789    0.011  71.3352
   15.0231  -94.1857    0.012  71.3352
   15.0293  -94.1925    0.014  71.3352
   15.0355  -94.1993    0.014  71.3352
   15.0417  -94.2061    0.014  71.3352
   15.0478  -94.2129    0.015  71.3352
   15.0540  -94.2197    0.015  71.3352
   15.0602  -94.2265    0.015  71.3352
   15.0663  -94.2333    0.013  71.3352
   15.0725  -94.2401    0.010  71.3352
   15.0787  -94.2469    0.008  71.3352
   15.0849  -94.2537    0.006  71.3352
   15.0910  -94.2605    0.003  71.3352
   15.0972  -94.2673    0.005  71.3352
   15.1034  -94.2741    0.007  71.3352
   15.1095  -94.2809    0.009  71.3352
   15.1157  -94.2877    0.011  71.3352
   15.1219  -94.2945    0.013  71.3352
   15.1281  -94.3013    0.016  71.3352
   15.1342  -94.3081    0.019  71.3352
   15.1404  -94.3149    0.023  71.3352
   15.1466  -94.3217    0.026  71.3352
   15.1527  -94.3285    0.029  71.3352
   15.1589  -94.3353    0.032  71.3352
   15.1651  -94.3421    0.034  71.3352
   15.1712  -94.3489    0.037  71.3352
   15.1774  -94.3557    0.040  71.3352
   15.1836  -94.3625    0.042  71.3352
   15.1898  -94.3693    0.044  71.3352
   15.1959  -94.3762    0.046  71.3352
   15.2021  -94.3830    0.048  71.3352
   15.2083  -94.3898    0.050  71.3352
   15.2144  -94.3966    0.052  71.3352
   15.2206  -94.4034    0.054  71.3352
   15.2268  -94.4102    0.056  71.3352
   15.2330  -94.4170    0.057  71.3352
   15.2391  -94.4238    0.059  71.3352
   15.2453  -94.4306    0.060  71.3352
   15.2515  -94.4374    0.061  71.3352
   15.2576  -94.4442    0.063  71.3352
   15.2638  -94.4510    0.064  71.3352
   15.2700  -94.4578    0.065  71.3352
   15.2762  -94.4646    0.066  71.3352
   15.2823  -94.4714    0.067  71.3352
   15.2885  -94.4782    0.067  71.3352
   15.2947  -94.4850    0.068  71.3352
   15.3008  -94.4918    0.069  71.3352
   15.3070  -94.4986    0.069  71.3352
   15.3132  -94.5054    0.069  71.3352
   15.3194  -94.5122    0.070  71.3352
   15.3255  -94.5190    0.070  71.3352
   15.3317  -94.5258    0.070  71.3352
   15.3379  -94.5326    0.070  71.3352
   15.3440  -94.5394    0.070  71.3352
   15.3502  -94.5462    0.070  71.3352
   15.3564  -94.5530    0.070  71.3352
   15.3625  -94.5598    0.069  71.3352
   15.3687  -94.5666    0.069  71.3352
   15.3749  -94.5734    0.068  71.3352
   15.3811  -94.5802    0.068  71.3352
   15.3872  -94.5870    0.067  71.3352
   15.3934  -94.5938    0.067  71.3352
   15.3996  -94.6007    0.066  71.3352
   15.4057  -94.6075    0.066  71.3352
   15.4119  -94.6143    0.065  71.3352
   15.4181  -94.6211    0.064  71.3352
   15.4243  -94.6279    0.064  71.3352
   15.4304  -94.6347    0.063  71.3352
   15.4366  -94.6415    0.063  71.3352
   15.4428  -94.6483    0.062  71.3352
   15.4489  -94.6551    0.062  71.3352
   15.4551  -94.6619    0.062  71.3352
   15.4613  -94.6687    0.061  71.3352
   15.4675  -94.6755    0.061  71.3352
   15.4736  -94.6823    0.060  71.3352
   15.4798  -94.6891    0.060  71.3352
   15.4860  -94.6959    0.059  71.3352
   15.4921  -94.7027    0.059  71.3352
   15.4983  -94.7095    0.058  71.3352
   15.5045  -94.7163    0.057  71.3352
   15.5106  -94.7231    0.057  71.3352
   15.5168  -94.7299    0.056  71.3352
   15.5230  -94.7367    0.055  71.3352
   15.5292  -94.7435    0.054  71.3352
   15.5353  -94.7503    0.054  71.3352
   15.5415  -94.7571    0.053  71.3352
   15.5477  -94.7639    0.053  71.3352
   15.5538  -94.7707    0.052  71.3352
   15.5600  -94.7775    0.051  71.3352
   15.5662  -94.7843    0.050  71.3352
   15.5724  -94.7911    0.049  71.3352
   15.5785  -94.7979    0.048  71.3352
   15.5847  -94.8047    0.047  71.3352
   15.5909  -94.8115    0.046  71.3352
   15.5970  -94.8184    0.044  71.3352
   15.6032  -94.8252    0.042  71.3352
   15.6094  -94.8320    0.041  71.3352
   15.6156  -94.8388    0.039  71.3352
   15.6217  -94.8456    0.038  71.3352
   15.6279  -94.8524    0.036  71.3352
   15.6341  -94.8592    0.034  71.3352
   15.6402  -94.8660    0.033  71.3352
   15.6464  -94.8728    0.031  71.3352
   15.6526  -94.8796    0.029  71.3352
   15.6588  -94.8864    0.027  71.3352
   15.6649  -94.8932    0.025  71.3352
   15.6711  -94.9000    0.024  71.3352
   15.6773  -94.9068    0.022  71.3352
   15.6834  -94.9136    0.020  71.3352
   15.6896  -94.9204    0.018  71.3352
   15.6958  -94.9272    0.016  71.3352
   15.7019  -94.9340    0.015  71.3352
   15.7081  -94.9408    0.013  71.3352
   15.7143  -94.9476    0.010  71.3352
   15.7205  -94.9544    0.008  71.3352
   15.7266  -94.9612    0.005  71.3352
   15.7328  -94.9680    0.003  71.3352
   15.7390  -94.9748    0.000  71.3352
   15.7451  -94.9816    0.000  71.3352
   14.8123  -93.9554    0.000  70.3475
   14.8185  -93.9622    0.002  70.3475
   14.8246  -93.9690    0.005  70.3475
   14.8308  -93.9758    0.007  70.3475
   14.8370  -93.9826    0.009  70.3475
   14.8432  -93.9894    0.012  70.3475
   14.8493  -93.9962    0.012  70.3475
   14.8555  -94.0030    0.013  70.3475
   14.8617  -94.0098    0.013  70.3475
   14.8678  -94.0166    0.013  70.3475
   14.8740  -94.0234    0.014  70.3475
   14.8802  -94.0302    0.012  70.3475
   14.8864  -94.0370    0.011  70.3475
   14.8925  -94.0438    0.010  70.3475
   14.8987  -94.0506    0.008  70.3475
   14.9049  -94.0574    0.007  70.3475
   14.9110  -94.0642    0.007  70.3475
   14.9172  -94.0710    0.007  70.3475
   14.9234  -94.0778    0.007  70.3475
   14.9295  -94.0846    0.008  70.3475
   14.9357  -94.0914    0.008  70.3475
   14.9419  -94.0982    0.009  70.3475
   14.9481  -94.1050    0.009  70.3475
   14.9542  -94.1118    0.010  70.3475
   14.9604  -94.1186    0.011  70.3475
   14.9666  -94.1254    0.012  70.3475
   14.9727  -94.1322    0.012  70.3475
   14.9789  -94.1390    0.012  70.3475
   14.9851  -94.1458    0.012  70.3475
   14.9913  -94.1526    0.012  70.3475
   14.9974  -94.1594    0.012  70.3475
   15.0036  -94.1663    0.015  70.3475
   15.0098  -94.1731    0.019  70.3475
   15.0159  -94.1799    0.022  70.3475
   15.0221  -94.1867    0.025  70.3475
   15.0283  -94.1935    0.028  70.3475
   15.0345  -94.2003    0.028  70.3475
   15.0406  -94.2071    0.029  70.3475
   15.0468  -94.2139    0.030  70.3475
   15.0530  -94.2207    0.030  70.3475
   15.0591  -94.2275    0.031  70.3475
   15.0653  -94.2343    0.026  70.3475
   15.0715  -94.2411    0.021  70.3475
   15.0777  -94.2479    0.016  70.3475
   15.0838  -94.2547    0.011  70.3475
   15.0900  -94.2615    0.006  70.3475
   15.0962  -94.2683    0.010  70.3475
   15.1023  -94.2751    0.014  70.3475
   15.1085  -94.2819    0.018  70.3475
   15.1147  -94.2887    0.021  70.3475
   15.1208  -94.2955    0.025  70.3475
   15.1270  -94.3023    0.032  70.3475
   15.1332  -94.3091    0.039  70.3475
   15.1394  -94.3159    0.045  70.3475
   15.1455  -94.3227    0.052  70.3475
   15.1517  -94.3295    0.058  70.3475
   15.1579  -94.3363    0.064  70.3475
   15.1640  -94.3431    0.069  70.3475
   15.1702  -94.3499    0.074  70.3475
   15.1764  -94.3567    0.079  70.3475
   15.1826  -94.3635    0.084  70.3475
   15.1887  -94.3703    0.088  70.3475
   15.1949  -94.3771    0.093  70.3475
   15.2011  -94.3839    0.097  70.3475
   15.2072  -94.3908    0.101  70.3475
   15.2134  -94.3976    0.105  70.3475
   15.2196  -94.4044    0.108  70.3475
   15.2258  -94.4112    0.111  70.3475
   15.2319  -94.4180    0.114  70.3475
   15.2381  -94.4248    0.117  70.3475
   15.2443  -94.4316    0.120  70.3475
   15.2504  -94.4384    0.123  70.3475
   15.2566  -94.4452    0.125  70.3475
   15.2628  -94.4520    0.128  70.3475
   15.2689  -94.4588    0.130  70.3475
   15.2751  -94.4656    0.132  70.3475
   15.2813  -94.4724    0.134  70.3475
   15.2875  -94.4792    0.135  70.3475
   15.2936  -94.4860    0.136  70.3475
   15.2998  -94.4928    0.137  70.3475
   15.3060  -94.4996    0.139  70.3475
   15.3121  -94.5064    0.139  70.3475
   15.3183  -94.5132    0.139  70.3475
   15.3245  -94.5200    0.140  70.3475
   15.3307  -94.5268    0.140  70.3475
   15.3368  -94.5336    0.141  70.3475
   15.3430  -94.5404    0.140  70.3475
   15.3492  -94.5472    0.140  70.3475
   15.3553  -94.5540    0.139  70.3475
   15.3615  -94.5608    0.139  70.3475
   15.3677  -94.5676    0.138  70.3475
   15.3739  -94.5744    0.137  70.3475
   15.3800  -94.5812    0.136  70.3475
   15.3862  -94.5880    0.135  70.3475
   15.3924  -94.5948    0.134  70.3475
   15.3985  -94.6016    0.133  70.3475
   15.4047  -94.6085    0.131  70.3475
   15.4109  -94.6152    0.130  70.3475
   15.4171  -94.6221    0.129  70.3475
   15.4232  -94.6289    0.128  70.3475
   15.4294  -94.6357    0.126  70.3475
   15.4356  -94.6425    0.126  70.3475
   15.4417  -94.6493    0.125  70.3475
   15.4479  -94.6561    0.124  70.3475
   15.4541  -94.6629    0.123  70.3475
   15.4602  -94.6697    0.122  70.3475
   15.4664  -94.6765    0.121  70.3475
